date,ABCB4.SA,ABEV3.SA,ALOS3.SA,ALPA4.SA,ALUP11.SA,ARML3.SA,ASAI3.SA,AURE3.SA,AZUL4.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BHIA3.SA,BLAU3.SA,BMGB4.SA,BMOB3.SA,BOVA11.SA,BPAC11.SA,BPAN4.SA,BRAP4.SA,BRAV3.SA,BRFS3.SA,BRKM5.SA,CASH3.SA,CBAV3.SA,CCRO3.SA,CEAB3.SA,CMIG3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSMG3.SA,CSNA3.SA,CURY3.SA,CVCB3.SA,CXSE3.SA,CYRE3.SA,DASA3.SA,DIRR3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FESA4.SA,FLRY3.SA,FRAS3.SA,GGBR4.SA,GGPS3.SA,GMAT3.SA,GOAU4.SA,GOLL4.SA,GRND3.SA,GUAR3.SA,HAPV3.SA,HBSA3.SA,HYPE3.SA,IGTI11.SA,INTB3.SA,IRBR3.SA,ISAE4.SA,ITSA3.SA,ITSA4.SA,ITUB3.SA,ITUB4.SA,JBSS3.SA,JHSF3.SA,JSLG3.SA,KLBN11.SA,KLBN3.SA,KLBN4.SA,LAVV3.SA,LEVE3.SA,LIGT3.SA,LREN3.SA,LWSA3.SA,MATD3.SA,MDIA3.SA,MGLU3.SA,MILS3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,MYPK3.SA,NEOE3.SA,NTCO3.SA,ODPV3.SA,ONCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,PGMN3.SA,PLPL3.SA,PNVL3.SA,POMO3.SA,POMO4.SA,PORT3.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RANI3.SA,RAPT4.SA,RDOR3.SA,RECV3.SA,RENT3.SA,SANB11.SA,SANB3.SA,SANB4.SA,SAPR3.SA,SAPR4.SA,SBFG3.SA,SBSP3.SA,SIMH3.SA,SLCE3.SA,SMFT3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TEND3.SA,TIMS3.SA,TOTS3.SA,TTEN3.SA,TUPY3.SA,UGPA3.SA,USIM3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVA3.SA,VIVT3.SA,VLID3.SA,VULC3.SA,WEGE3.SA,YDUQ3.SA,BRAX11.SA
2024-08-22,22.474300,12.092200,22.188700,7.947100,31.460000,8.770300,9.568000,11.461100,7.450000,49.399700,12.540000,26.487800,13.077500,14.468900,33.851100,7.750000,6.220000,13.100900,3.453000,14.688900,131.570000,35.518000,10.094400,17.050100,27.040000,25.005700,17.140000,4.005300,5.210000,12.679800,8.824200,12.585700,10.229100,4.753200,1.294500,31.278900,8.807300,9.810300,8.963800,13.690000,22.068900,11.547300,21.794100,2.150000,13.905700,20.743100,3.330000,26.371500,7.962000,7.370000,44.648400,39.070500,43.456500,45.952400,13.490000,47.500000,33.596600,12.986800,7.988500,15.051400,17.957900,17.750300,16.956600,7.704600,10.228600,1.090000,5.646600,8.650000,4.370000,3.810000,29.696100,22.800000,22.539600,46.830000,22.964500,9.570700,10.147300,26.539300,30.981300,33.675900,4.071600,8.619700,20.655500,4.267500,4.206000,7.687800,28.178900,5.820000,14.453900,4.739700,4.580000,27.329000,12.799200,10.635700,6.964500,12.554400,7.170000,25.144900,10.958300,18.836700,13.380000,10.798900,6.060000,3.190000,36.247200,33.557300,4.772900,3.006100,10.701300,10.206600,4.724100,6.293100,15.630800,46.860000,31.798100,1.820000,27.498600,23.380000,3.240000,7.398700,10.536900,31.705200,18.358900,40.440500,30.970000,14.049300,15.421100,5.303200,5.600500,16.397400,94.309500,6.393400,17.304800,22.082700,28.589500,10.613700,54.586900,35.870000,13.071800,16.369900,30.196300,11.892900,25.633500,22.926500,6.200000,6.410000,55.666000,7.619500,23.494000,25.821800,24.649100,19.707900,16.243200,53.630700,9.289900,112.640000
2024-08-23,22.570200,12.166600,22.938500,8.133900,31.720000,9.355000,9.548300,11.510700,7.600000,51.582100,12.740000,26.686400,13.236000,14.599500,34.830400,7.950000,6.410000,13.534600,3.517900,14.945700,131.980000,35.754000,10.084800,16.880300,27.720000,24.499900,17.490000,4.024300,5.420000,13.265000,9.665500,13.195500,10.237600,4.885200,1.391800,31.381200,8.715000,9.921300,9.150800,13.970000,22.315500,11.661600,22.545700,2.250000,14.273600,21.674600,3.300000,27.235500,8.338700,7.700000,44.444600,40.006700,44.236900,45.982300,13.720000,48.650000,33.991300,13.887000,7.866100,15.098600,18.934800,17.750300,17.044300,7.841600,10.267500,1.110000,5.710900,8.920000,4.490000,3.790000,29.869400,23.350000,22.324500,47.930000,23.102200,9.605800,10.147300,26.397400,30.745300,32.392400,4.174600,8.991200,20.702300,4.286700,4.225200,7.886100,28.773600,6.000000,15.511200,4.720000,4.770000,27.515100,13.226500,10.974100,7.241500,12.477300,7.550000,25.634800,11.110200,19.516000,13.750000,11.114200,6.100000,3.210000,35.891900,33.349400,4.942400,3.135600,11.165000,10.274500,4.878200,6.527900,16.388600,47.050000,32.531800,1.980000,27.459100,23.610000,3.270000,7.509000,10.984800,32.941700,18.751200,40.787600,31.290000,14.192700,15.583600,5.400500,5.678200,16.759300,93.670800,6.837400,17.411800,22.676400,28.845000,11.034200,54.267500,35.750000,13.841900,16.598600,31.075400,11.942200,25.924900,22.984800,6.410000,6.580000,54.731600,7.868100,23.745900,26.131200,25.223200,20.284300,16.685500,53.244800,9.894500,113.400000
2024-08-26,22.685200,12.166600,23.005800,8.045400,31.400000,9.316000,9.479600,11.471000,7.590000,51.700100,12.800000,26.790400,13.170700,14.552800,34.500800,7.780000,6.350000,13.012200,3.666400,14.826500,133.210000,35.695000,9.930400,17.014300,28.270000,24.606900,17.740000,4.081300,5.480000,13.294300,9.441100,12.637300,10.228700,4.902800,1.411300,31.436900,8.761100,9.782600,9.140900,14.040000,22.211100,11.633000,22.198100,2.070000,14.490600,21.636200,3.300000,26.906800,8.299100,7.730000,43.775000,40.006700,44.122700,46.222100,13.700000,48.140000,33.433000,13.905700,7.771900,15.117400,19.191300,17.886200,17.141800,7.841600,10.335600,1.090000,5.655800,8.670000,4.480000,3.630000,29.599900,23.350000,22.295100,48.600000,22.771700,9.623300,10.138100,26.380700,30.812700,32.550500,4.146500,9.056300,20.618100,4.277100,4.225200,7.949200,28.910800,6.240000,15.467500,4.700400,4.750000,27.348600,12.964300,10.800100,7.088700,12.400100,7.500000,25.682800,11.053200,18.982200,14.070000,10.898500,6.430000,3.230000,39.108400,35.772200,4.951800,3.052300,11.119600,10.196900,5.005100,6.546700,16.691700,47.250000,32.398400,2.020000,27.331000,22.920000,3.300000,7.407900,11.053000,32.902400,18.855800,40.768400,31.280000,14.211800,15.583600,5.254500,5.581100,16.540300,93.283700,6.738700,17.489600,22.501200,29.876900,11.126700,53.396600,35.410000,13.674000,16.443100,31.213700,12.040900,26.141100,23.072300,6.460000,6.600000,55.351400,7.935000,23.857900,25.995800,24.967800,20.586200,16.723100,53.512000,9.836900,114.190000
2024-08-27,22.071800,12.120100,22.784700,8.124100,30.730000,9.062600,9.528700,11.361800,7.450000,52.889600,12.650000,26.487800,13.040200,14.375700,34.500800,7.790000,6.540000,13.002300,3.610700,14.661400,133.010000,35.439300,9.727700,17.470100,27.700000,25.200200,17.790000,4.227100,5.490000,13.352800,9.908500,12.454300,10.042000,5.008400,1.391800,30.582000,8.724200,9.690100,9.249200,13.960000,21.993000,11.699600,22.498700,2.090000,14.575500,21.732200,3.330000,27.235500,8.130500,8.140000,43.396600,39.548200,43.694400,45.642700,13.770000,47.700000,33.577400,13.971300,7.696500,15.145800,19.309700,17.740600,17.746400,7.968900,10.189700,1.090000,5.665000,8.920000,4.460000,3.610000,28.829800,23.130000,21.855100,48.930000,22.643200,9.588200,10.138100,26.322200,30.846400,32.531900,4.127800,9.242000,20.562100,4.229100,4.206000,7.958200,28.673000,6.080000,16.035500,4.670900,4.750000,27.427000,13.080800,10.771100,7.251100,12.520100,7.750000,25.365800,10.891800,19.059900,13.920000,10.776500,6.570000,3.280000,38.570800,35.293100,4.970600,3.033800,11.592400,10.235700,4.941700,6.452800,16.578100,47.740000,32.293600,2.110000,27.281700,22.850000,3.280000,7.389500,10.877700,32.352900,18.341500,41.366200,31.180000,14.288200,15.612300,5.293400,5.561700,16.787900,93.090200,6.551300,17.577100,22.686100,28.835200,10.958500,53.822400,34.740000,13.782600,16.333300,30.986500,12.159400,25.398500,22.897400,6.330000,6.460000,57.020000,7.762900,23.867200,26.015200,24.753300,19.900000,16.751400,53.432800,9.779300,114.360000
2024-08-28,22.426400,12.045600,22.784700,8.055300,30.910000,8.731300,9.440400,11.381600,7.250000,52.063900,12.700000,26.648500,13.208000,14.608800,34.284300,7.640000,6.740000,13.367000,3.592200,14.780600,133.620000,35.763900,9.650500,17.246700,27.490000,25.316900,17.940000,4.258800,5.230000,13.265000,9.693500,12.811200,10.273200,4.894000,1.362600,30.702800,8.659600,9.745600,9.200000,13.660000,22.220600,11.337900,22.442300,2.050000,14.801900,21.789900,3.360000,28.033800,8.130500,7.800000,43.095700,40.159500,44.303500,46.521800,13.620000,47.890000,33.423300,13.915100,7.583500,15.202400,19.497200,17.536700,17.707400,7.861200,10.053400,1.090000,5.582400,9.020000,4.460000,3.540000,29.089700,22.850000,21.952900,49.000000,22.744200,9.781100,10.323200,26.940200,31.512600,32.587700,4.155900,9.204900,20.533900,4.219400,4.206000,7.895100,29.130400,6.270000,15.432500,4.720000,4.690000,27.475900,12.799200,10.751700,7.021800,12.845700,7.750000,25.106500,11.224200,19.127800,13.880000,10.635800,6.580000,3.290000,39.445500,35.799300,4.989400,2.987600,11.410500,10.099700,5.127100,6.720500,16.388600,47.360000,32.274600,2.080000,27.597100,22.550000,3.270000,7.417100,10.926400,32.235100,18.114800,40.980500,31.520000,14.307300,15.746100,5.254500,5.590800,16.854500,93.235300,6.284900,17.392300,22.433100,27.665600,10.874400,54.267500,35.220000,13.624700,16.571200,30.384000,12.031100,25.887300,22.839100,6.050000,6.240000,56.610000,7.590800,24.081800,25.870100,24.781900,20.970500,16.798400,53.432800,9.673800,114.610000
2024-08-29,22.206000,11.961900,22.188700,7.819200,30.890000,8.322000,9.185200,11.282300,5.500000,49.861800,12.540000,26.762000,13.142800,14.571500,34.416100,7.520000,6.870000,13.081200,3.555100,14.633900,132.170000,34.977000,9.515400,17.228800,27.000000,25.093200,17.740000,4.271500,5.080000,12.894400,9.506600,12.802000,10.317700,4.973200,1.362600,30.535500,8.761100,9.662400,8.835900,13.440000,22.334400,11.356900,21.982000,1.980000,14.849100,21.328900,3.270000,27.489100,7.902500,7.630000,42.833700,39.452600,43.751500,46.292000,13.330000,47.330000,32.990100,13.240000,7.583500,15.042000,19.250500,17.934800,17.239300,7.753500,10.238300,1.110000,5.545600,8.590000,4.290000,3.470000,28.040500,22.310000,21.835600,48.670000,22.597400,9.658400,10.193600,26.873300,31.166800,32.494700,4.128500,9.186300,20.244100,4.152200,4.129200,7.741900,28.737000,6.440000,14.899500,4.552900,4.620000,26.917600,12.517600,10.597000,6.687400,12.563000,7.410000,24.568700,10.920300,19.021000,14.020000,10.457600,6.360000,3.140000,38.980800,35.555200,4.857600,2.913600,11.046800,9.886100,5.034400,6.624900,16.180200,46.730000,32.179300,1.980000,27.419700,22.040000,3.210000,7.306800,10.683000,31.881900,17.905600,40.257300,31.450000,14.288200,15.602700,5.293400,5.590800,16.654500,92.306400,6.077700,17.246400,21.829700,27.410100,10.798700,53.706300,35.130000,13.101400,16.415600,30.127200,11.774400,25.464300,22.498900,6.010000,6.230000,56.543300,7.323100,23.876500,25.231800,24.696100,20.869800,16.497300,52.977600,9.597000,113.620000
2024-08-30,22.282700,11.961900,21.929100,7.573300,31.830000,8.429200,9.391300,11.312100,5.390000,48.170900,12.680000,26.591800,13.180000,14.580800,34.585600,7.490000,7.440000,13.771200,3.517900,14.615600,132.600000,34.977000,9.554000,17.398600,26.370000,25.511400,18.040000,4.372900,4.980000,12.923700,9.506600,13.149700,10.344400,4.999600,1.333400,31.678500,8.835000,9.643900,8.826100,13.360000,22.495600,11.290300,22.376600,1.970000,15.424600,20.954400,2.990000,27.169800,8.140400,7.830000,43.823600,39.882500,43.913300,46.781500,13.130000,47.310000,32.922800,13.211800,7.677700,15.051400,19.477400,17.769700,17.600100,7.714300,10.209100,1.080000,5.508900,8.660000,4.240000,3.490000,27.472500,22.090000,21.552000,48.380000,22.680000,9.592200,10.147300,26.580400,30.963800,32.550500,4.119100,9.204900,20.188000,4.152200,4.186800,7.480500,29.331700,6.400000,15.118000,4.474200,4.660000,26.604100,11.808700,10.645400,6.821200,12.477300,7.470000,24.626300,10.986800,19.312200,13.550000,10.560800,6.660000,3.130000,39.126600,35.591400,4.575200,2.848800,10.937700,9.779300,5.349600,7.026400,16.293900,46.840000,32.455600,2.270000,27.163500,21.850000,3.210000,7.343600,10.721900,31.332400,17.783500,39.890900,31.400000,14.278700,15.679200,5.254500,5.678200,16.464100,91.667700,6.087500,17.178300,21.459800,27.243000,10.933200,53.222400,35.450000,13.229800,16.342400,29.603600,11.813900,25.718100,22.703000,6.090000,6.230000,56.810200,7.265800,23.997800,25.551000,24.700900,20.814900,16.629000,53.581200,9.453000,113.140000
2024-09-02,22.522300,11.971200,21.756000,7.504500,31.300000,8.283100,9.617000,11.322000,4.410000,47.187800,12.430000,26.875500,13.084100,14.561200,34.566700,7.240000,7.000000,13.741600,3.527200,14.193800,131.100000,34.721200,9.891800,17.121600,26.890000,23.974700,18.090000,6.580000,4.970000,13.050500,9.114000,13.259500,10.397700,5.026000,1.323700,30.870100,9.010400,9.754800,8.767000,13.110000,22.486200,11.185600,22.564500,1.920000,15.311400,20.743100,3.100000,27.808400,7.981800,7.730000,43.086000,40.025800,44.227400,45.562800,13.350000,47.300000,32.836100,12.855500,7.611700,14.881500,19.270200,17.789100,17.219800,7.724100,10.150700,1.060000,5.564000,8.780000,4.280000,3.430000,27.097100,21.850000,21.317300,49.320000,22.707500,9.583500,10.082400,26.463400,30.702300,31.880900,4.194500,9.251300,20.029000,4.113700,4.119600,7.345300,28.910800,6.410000,14.803400,4.523400,4.610000,26.545400,11.624200,10.626000,6.649200,11.945900,7.300000,24.347800,10.920300,19.069600,13.110000,10.448300,6.560000,3.090000,38.962600,35.256900,4.631700,2.867300,10.955900,9.721000,5.544300,7.332300,16.379100,46.710000,33.151200,2.240000,26.788900,21.480000,3.180000,7.132200,10.916700,31.077200,17.827100,39.775200,31.400000,14.154400,15.545300,5.293400,5.658800,16.026100,91.309700,6.028300,16.944900,21.284700,26.859800,10.983700,53.309500,35.430000,13.111300,16.287500,28.902300,11.922500,25.990700,21.983800,6.070000,6.160000,56.009300,7.189300,23.699200,25.705700,24.886800,20.723400,17.024300,51.800100,9.280300,112.690000
2024-09-03,22.426400,11.906100,21.919500,7.475000,31.350000,8.088200,9.813300,11.322000,4.860000,46.607800,12.150000,27.121400,13.261500,14.701200,34.726800,7.140000,6.220000,14.155700,3.527200,14.056300,130.630000,34.819600,9.843500,16.460300,25.470000,23.799600,18.520000,4.260000,4.750000,13.060200,9.310300,13.341900,10.335500,4.920400,1.314000,31.167400,9.047300,9.828800,9.081900,13.120000,22.799100,10.785800,22.611400,1.910000,15.452900,20.359000,3.110000,28.306200,7.843000,7.710000,43.338400,39.834700,44.094100,46.371900,13.500000,47.710000,32.942000,12.874300,7.385600,15.221300,19.388600,17.187100,17.307600,7.655600,9.897700,1.040000,5.536400,8.970000,4.370000,3.410000,27.000800,22.140000,21.317300,51.960000,22.725800,9.724100,10.240100,26.897900,31.200100,31.481000,4.185000,9.047000,20.131900,4.152200,4.138800,7.435400,28.920000,6.300000,15.056800,4.395500,4.800000,26.418000,11.342600,10.626000,6.582300,11.714600,7.230000,24.578300,10.920300,19.438300,13.320000,10.664000,6.000000,2.960000,38.552600,34.832000,4.565800,2.811800,10.946800,9.750100,5.599900,7.494800,16.151800,44.300000,33.103600,2.200000,26.690400,21.430000,3.120000,7.279200,10.975100,31.783700,17.452300,39.244900,31.460000,14.269100,15.640900,5.449100,5.726700,16.007000,91.638700,5.919800,16.993500,20.827200,26.417500,11.294900,52.825700,35.710000,12.834800,16.507100,28.991200,11.833700,26.235100,22.051800,5.850000,5.960000,53.921100,7.237100,23.997800,25.599300,25.358600,20.668500,17.127800,52.245400,9.453000,112.220000
2024-09-04,22.464800,12.082900,22.409800,7.543800,31.910000,8.478000,9.793700,11.351800,4.920000,47.109100,12.550000,27.414500,13.336100,14.813200,35.235300,7.410000,6.730000,14.303500,3.592200,14.221300,132.380000,34.898300,10.287500,16.817700,24.650000,24.801400,18.780000,4.240000,4.830000,13.245500,9.478500,13.607300,10.629000,5.052500,1.352900,31.938700,8.908800,10.069200,9.337700,13.400000,23.140500,10.852400,23.024800,1.940000,15.037800,20.733500,3.140000,28.982400,8.051200,7.790000,43.852700,40.780500,44.807900,49.059100,13.850000,49.120000,34.347500,13.202400,7.545800,15.768600,19.931300,17.711400,17.522100,7.812200,10.257800,1.070000,5.619100,9.030000,4.440000,3.490000,27.222200,22.580000,21.512900,48.700000,23.148100,9.899700,10.323600,27.106800,31.419400,31.964600,4.241600,9.362800,20.505900,4.229100,4.225200,7.777900,28.197200,6.710000,15.275300,4.385700,4.900000,26.976400,11.692200,10.809700,6.859400,12.588700,7.350000,24.914400,11.053200,19.894500,13.510000,10.936000,5.810000,3.230000,38.406800,34.841000,4.678800,2.858100,11.210500,9.857000,5.655600,7.542600,16.094900,43.720000,33.198900,2.200000,26.907200,21.670000,3.140000,7.270100,10.906900,32.774800,17.530700,40.430900,31.770000,14.402900,15.966000,5.410200,5.736400,17.625800,92.490200,6.028300,17.119900,21.557200,26.397800,11.732200,53.590200,36.270000,13.210000,16.763400,29.603600,11.656000,26.338500,22.255900,6.040000,6.080000,54.340600,7.284900,24.343000,26.614800,25.978100,21.263300,17.344300,52.829200,9.693000,114.050000
2024-09-05,22.656400,12.064300,22.371300,7.465100,31.890000,8.195400,9.410900,11.262500,4.740000,46.696200,12.590000,27.660400,13.420100,14.943900,34.792700,7.200000,6.410000,14.224700,3.601500,14.111300,132.890000,34.996700,10.268200,16.835600,24.220000,24.713900,18.350000,4.410000,4.850000,13.274800,9.628100,13.616400,10.593400,5.219700,1.372400,32.282500,8.918100,10.096900,9.416400,13.420000,23.576800,10.976100,23.109300,1.910000,14.952900,20.848700,3.180000,28.973000,7.932200,7.970000,43.551800,40.484300,44.589000,49.738400,13.990000,48.300000,33.731400,13.211800,7.588100,15.853500,19.941200,17.866800,17.765900,7.831800,10.287000,1.070000,5.637400,9.090000,4.550000,3.470000,27.530300,22.350000,21.317300,51.690000,23.037900,9.803100,10.416300,27.282300,31.621900,32.178500,4.251000,9.399900,20.459200,4.219400,4.196400,7.714800,28.188100,8.100000,15.755900,4.425000,4.770000,27.172300,11.944600,10.616400,6.868900,12.494400,7.790000,24.914400,11.024700,20.010900,13.990000,10.936000,5.570000,3.200000,38.179000,34.624100,4.641100,2.885800,11.556000,9.818100,5.646300,7.571300,15.962300,43.520000,33.360900,2.220000,27.508400,21.790000,3.140000,7.150600,10.887500,32.549100,17.539500,40.970900,31.590000,14.326500,15.793900,5.546400,5.823800,17.616300,92.296700,6.067800,17.071300,21.810200,26.378200,11.471500,53.493400,35.840000,13.338400,17.047000,29.416000,11.715200,25.943700,22.664100,6.010000,6.080000,54.731600,7.342300,24.725600,26.924300,26.268800,21.190100,17.485400,53.422900,9.606600,114.150000
2024-09-06,22.052600,12.082900,22.169400,7.297900,31.510000,8.166100,9.273600,11.272400,4.440000,46.539000,12.230000,27.206500,13.224100,14.654500,34.566700,7.000000,6.300000,13.958500,3.564300,13.799500,130.960000,34.416300,10.345400,16.585400,22.870000,24.519400,18.900000,4.190000,4.680000,13.157800,9.553300,13.552400,10.531200,5.439700,1.352900,32.198900,8.973400,10.013700,9.121300,12.890000,23.519900,11.042800,23.006000,1.900000,14.952900,20.695100,3.070000,29.113900,7.773600,7.690000,43.648900,39.882500,44.189300,47.780500,13.860000,48.100000,33.500300,12.902400,7.417300,15.787400,19.832700,17.643500,17.658600,7.910100,10.199400,1.050000,5.536400,8.880000,4.480000,3.540000,27.260700,22.030000,21.033700,49.890000,22.808500,9.820600,10.314300,27.048400,31.174800,31.936700,4.232200,8.935500,20.309500,4.171400,4.138800,7.669800,28.087400,8.050000,15.485000,4.375900,4.700000,27.191900,11.459100,10.568000,6.630100,12.408700,7.530000,24.924000,10.967800,19.826500,13.600000,10.870300,5.200000,3.050000,37.477400,33.946100,4.565800,2.867300,11.183200,9.769600,5.599900,7.552100,15.820200,42.460000,32.913000,2.140000,27.045200,21.600000,3.040000,7.031100,10.653700,32.725800,16.807200,40.517700,31.260000,14.211800,15.459300,5.595100,5.872300,17.302100,91.687100,5.860600,16.886500,21.596100,26.073500,11.505100,52.612800,35.820000,13.022400,16.845700,29.001100,11.823800,25.407900,22.372600,5.870000,5.990000,54.045000,7.093700,24.175100,27.050000,26.192600,20.943000,17.240700,52.324600,9.222700,112.500000
2024-09-09,22.196400,12.194500,22.063700,7.160200,31.360000,8.341500,9.077300,11.093600,4.070000,45.713200,12.300000,27.546900,13.261500,14.701200,34.500800,7.000000,6.030000,13.347300,3.610700,13.918700,131.040000,35.006500,10.422600,16.513900,21.950000,23.838500,18.110000,4.290000,4.620000,12.904200,9.291600,13.515800,10.540100,5.202100,1.333400,32.031600,8.908800,10.013700,9.091700,12.760000,23.662200,10.919000,23.081100,1.810000,14.858500,20.647100,3.020000,29.358000,7.654600,7.650000,43.212200,39.873000,44.075100,47.990200,13.650000,47.980000,33.346300,12.864900,7.426800,15.693100,19.546500,17.963900,17.600100,7.655600,10.423200,1.030000,5.527300,8.950000,4.500000,3.500000,27.174100,21.800000,20.935900,48.000000,22.808500,9.829400,10.425600,27.106800,31.478500,31.527500,4.175600,8.824100,20.234800,4.190600,4.129200,7.624700,28.188100,8.010000,15.353900,4.326700,4.700000,26.623700,11.187200,10.587400,6.639600,12.297300,7.730000,24.876000,10.920300,19.642100,13.600000,10.954700,5.330000,2.960000,37.978500,34.316700,4.565800,2.774800,11.010500,9.614200,5.553600,7.437400,15.962300,41.960000,32.703400,2.080000,27.055000,21.300000,3.000000,6.948400,10.663500,32.823900,16.606700,40.064500,31.290000,14.269100,15.574000,5.604800,5.950000,16.864000,91.725800,5.771800,16.653000,21.800500,25.483800,11.522000,52.370900,35.670000,12.834800,16.589500,28.852900,12.080400,25.229300,23.120900,5.820000,5.840000,54.045000,7.103300,24.305700,26.585800,25.825600,20.769200,16.939600,51.899100,9.222700,112.700000
2024-09-10,22.407200,12.315400,22.063700,7.061900,31.310000,8.507200,8.733800,11.073800,4.220000,46.784700,12.440000,27.140300,13.298800,14.747900,34.482000,7.050000,6.100000,13.357200,3.573600,13.836200,130.630000,34.721200,10.412900,16.406700,21.450000,23.955200,17.610000,4.180000,4.600000,12.728600,9.385000,13.616400,10.486700,5.228500,1.304200,31.827200,8.881100,10.013700,8.894900,12.490000,24.079400,10.709600,23.485100,1.800000,14.641600,20.627900,3.030000,29.583400,7.813200,7.600000,43.173400,39.767900,43.932300,48.549700,13.790000,47.850000,33.211500,12.799200,7.474300,15.542100,19.536600,17.954200,17.687900,7.704600,10.355100,1.050000,5.591500,8.750000,4.520000,3.510000,27.251100,21.910000,21.366200,48.200000,22.689100,9.873400,10.416300,27.157000,31.478500,31.815800,4.260400,8.889100,20.571400,4.238700,4.206000,7.570600,28.050800,7.890000,15.450000,4.326700,4.800000,26.447400,11.002700,10.761400,6.563200,12.391600,7.730000,25.471500,10.739900,19.137500,13.640000,11.011000,5.430000,2.950000,37.167500,33.747200,4.396300,2.747100,10.983200,9.759800,5.562900,7.380100,16.009700,42.200000,32.884400,2.090000,26.749500,21.600000,2.950000,7.003500,10.517400,32.902400,16.502100,40.498400,31.230000,14.183100,15.583600,5.916200,6.270300,16.616500,93.138600,5.840900,16.750300,22.063200,25.346300,11.303300,53.416000,35.460000,12.795400,16.671800,28.981300,12.277800,25.436100,22.217100,5.760000,5.770000,53.396700,7.065000,24.119100,27.407800,25.911400,20.997900,16.892500,52.334500,9.318700,112.200000
2024-09-11,22.119700,12.129400,22.092500,7.229100,31.200000,8.731300,8.989000,10.984400,4.150000,47.404100,12.130000,27.327400,13.093500,14.579900,34.274800,7.040000,5.970000,13.731800,3.536500,13.909600,131.210000,34.042600,10.133000,16.728400,22.530000,23.313300,18.070000,4.290000,4.620000,12.562800,9.357000,13.433400,10.460000,5.378100,1.391800,31.659900,9.038100,9.930500,9.446000,12.970000,23.595800,11.033300,23.466300,1.870000,14.264200,20.675900,3.010000,29.902700,7.813200,7.600000,42.921100,39.930300,43.846700,49.748400,13.900000,47.610000,33.019000,12.846100,7.559600,15.655300,19.783300,18.031900,17.697600,7.822000,10.442700,1.060000,5.600700,8.550000,4.500000,3.490000,28.156000,21.950000,21.503100,45.980000,22.716700,9.847000,10.416300,27.098500,31.537600,31.239200,4.279300,9.121300,20.515300,4.238700,4.196400,7.624700,28.307000,7.950000,15.860800,4.346400,4.980000,27.182100,10.944400,10.761400,6.639600,12.288700,7.830000,25.798100,10.692400,18.972500,13.960000,11.039100,5.930000,3.090000,37.331600,33.711000,4.443400,2.719300,11.146900,9.711300,5.590700,7.437400,16.038100,42.530000,32.760500,2.090000,26.591800,21.600000,2.990000,7.021900,10.595300,32.990700,16.414900,40.845500,30.950000,14.049300,15.411500,5.770200,6.231500,16.568800,91.667700,5.870500,16.730900,22.189800,25.346300,11.151900,53.338600,35.300000,12.785500,16.818300,29.020900,12.337000,25.407900,22.304500,5.900000,5.910000,54.912700,6.998100,24.044500,27.291800,26.040100,21.592600,16.892500,52.938100,10.067200,112.490000
2024-09-12,22.081400,12.008400,21.909900,7.170100,31.160000,8.702100,8.900700,10.984400,4.040000,46.745400,12.050000,26.870500,13.009500,14.514500,33.992400,6.980000,5.930000,13.475500,3.592200,13.698700,130.310000,33.501600,9.969000,16.728400,21.390000,23.673200,17.980000,4.330000,4.670000,12.475000,9.300900,13.232100,10.406600,5.554200,1.362600,31.418300,8.945700,9.875000,9.209800,12.840000,23.690600,10.976100,23.447500,1.820000,14.169900,20.675900,3.000000,30.400500,7.743800,7.520000,42.600800,39.452600,43.447000,50.897200,13.950000,47.620000,32.537700,12.930500,7.493200,15.664800,19.763600,18.061000,17.756100,7.499000,10.364800,1.060000,5.582400,8.620000,4.490000,3.500000,27.308900,21.900000,21.943100,46.850000,22.680000,9.847000,10.388500,27.014900,31.191700,31.146200,4.241600,8.879800,20.281500,4.190600,4.158000,7.597700,28.096600,7.830000,16.061800,4.336500,4.820000,26.770700,10.847300,10.722700,6.410400,12.357300,7.820000,25.836500,10.711400,18.827000,14.470000,11.001600,6.170000,3.050000,36.894200,33.331300,4.396300,2.673100,10.974100,9.808400,5.553600,7.351400,15.962300,42.280000,33.075000,2.110000,26.562200,21.100000,3.060000,6.966800,10.575800,33.137900,16.223100,40.739400,30.650000,13.925000,15.335000,5.877300,6.367300,16.387900,91.338700,5.673200,16.721100,21.742100,25.375700,11.008900,52.632200,35.000000,12.686700,16.653500,29.001100,12.110000,25.417300,22.178200,5.860000,5.910000,55.408600,6.883400,23.969800,27.040300,26.021000,20.668500,16.704300,52.750100,9.990500,112.130000
