date,ABEV3.SA,ALOS3.SA,ALPA4.SA,AZUL4.SA,AZZA3.SA,B3SA3.SA,BBAS3.SA,BBDC3.SA,BBDC4.SA,BBSE3.SA,BEEF3.SA,BHIA3.SA,BOVA11.SA,BPAC11.SA,BRAP4.SA,BRAV3.SA,BRAX11.SA,BRFS3.SA,BRKM5.SA,CASH3.SA,CBAV3.SA,CCRO3.SA,CMIG4.SA,CMIN3.SA,COGN3.SA,CPFE3.SA,CPLE6.SA,CRFB3.SA,CSAN3.SA,CSNA3.SA,CVCB3.SA,CYRE3.SA,DIRR3.SA,DXCO3.SA,ECOR3.SA,EGIE3.SA,ELET3.SA,ELET6.SA,EMBR3.SA,ENEV3.SA,ENGI11.SA,EQTL3.SA,EZTC3.SA,FLRY3.SA,GGBR4.SA,GMAT3.SA,GOAU4.SA,GOLL4.SA,HAPV3.SA,HYPE3.SA,IGTI11.SA,IRBR3.SA,ISAE4.SA,ITSA4.SA,ITUB4.SA,JBSS3.SA,KLBN11.SA,LREN3.SA,LWSA3.SA,MDIA3.SA,MGLU3.SA,MOVI3.SA,MRFG3.SA,MRVE3.SA,MULT3.SA,NTCO3.SA,PCAR3.SA,PETR3.SA,PETR4.SA,PETZ3.SA,PRIO3.SA,PSSA3.SA,QUAL3.SA,RADL3.SA,RAIL3.SA,RAIZ4.SA,RDOR3.SA,RECV3.SA,RENT3.SA,SANB11.SA,SBSP3.SA,SIMH3.SA,SLCE3.SA,SMTO3.SA,STBP3.SA,SUZB3.SA,TAEE11.SA,TIMS3.SA,TOTS3.SA,UGPA3.SA,USIM5.SA,VALE3.SA,VAMO3.SA,VBBR3.SA,VIVT3.SA,WEGE3.SA,YDUQ3.SA
2024-01-19,28008400,4354000,6911500,15800600,3288800,36625000,12652500,10367600,61792500,5023400,7280300,4296700,11003730,9374700,2702000,7839600,1030,10529700,2406400,1629400,4429900,6207400,23716290,4195600,19601300,3745800,10324200,4629800,12434000,7795200,17439100,9134000,2063200,3925600,3258900,2048300,7252300,1016900,4405600,7313100,5825000,6351100,3248500,2663200,12868565,3347900,5606700,13198300,130791200,5482800,3083800,1063000,1589300,14478339,35015640,6594300,4063200,29904490,23593300,979100,186650800,5364800,6598100,23326600,3777600,21971300,9946800,5920700,31745200,13320200,4264800,1319400,13837200,7833000,17895800,9528600,3049000,5316800,5720600,1725300,4699000,2925600,4470600,1906600,3565400,6574000,1385400,3562100,3164000,5904800,13249000,60583000,7953500,9391500,2933800,6897400,4630200
2024-01-22,16245600,4175600,4298400,16416400,1969500,22740300,6545700,4464500,30906700,5309000,8518400,3672700,5611826,8042700,2736700,4386800,802,18872500,4073200,2023700,5556300,3547600,7948330,7356700,21234200,797400,12240100,5119500,5845900,4894400,17164400,6595600,1063900,1672000,2760100,1790700,7652200,1671700,4989100,4697800,3285300,3834100,1592600,2159400,9004804,5298600,7418700,10450600,137894700,1874800,2249000,1075100,1076300,10723368,39954530,4399700,2646800,28521350,12140900,366900,144213800,3191600,10356000,19244000,3582000,9762200,3892600,6141100,22753700,14772000,5355200,972200,12548400,4622200,9350900,10654600,2058500,3576800,4311600,2226400,3104600,3838700,2394600,2127500,2099600,1977100,1357100,2864400,4855100,3560200,10867600,23318900,6127200,5467800,3343400,3767000,3417200
2024-01-23,16851900,3702300,3317500,10420800,1546200,30925900,10067200,4510300,37294600,4389600,24802200,2770200,7158074,9165300,4066000,5431100,1927,13523900,3311600,3203100,4445100,7640500,15369770,6282700,14881000,2039700,12043100,7735100,11106300,6431000,8076700,3930500,714300,1971700,2267100,1840800,8835500,1075400,6413500,3776600,4937100,5987400,1133900,2923200,9194044,4992700,5069100,8254100,81807000,3050600,2922900,5419000,1078400,31640156,23634490,4933300,2449100,27798210,9038600,361800,112312300,1780100,7316500,15763000,2418700,8328800,8330300,8809700,32498500,12312800,5327100,1972000,6812600,18694100,23394600,7530300,2463200,2854400,6818500,1661700,4305600,2363900,2343800,1899200,3763500,2831000,968000,3535200,3308700,4045400,9488900,33886800,3836100,4743900,4485600,5512800,2337800
2024-01-24,16080200,7274100,3615800,9979200,4785200,20000600,6671300,4010600,36308700,3851300,9187000,4340600,4223685,7835400,3362900,4070600,814,9424500,2289700,2069000,3562500,2709100,12877280,7325400,15063300,1430100,14058400,5423400,4376900,9919900,8232500,4291200,534400,2453300,2973600,1332900,6091500,1161200,5669400,4137300,1567400,7245300,1241200,3042700,11746085,5443000,7724200,7840300,58987600,2418900,2004100,3643500,1472400,21811633,25856490,4676900,2616000,32434160,11661300,283900,133676100,4287200,12242800,17215100,2628800,7136800,11305900,10532200,25415300,16015400,5271700,1143100,7575400,11437900,7963500,8128300,4128200,3178000,9629800,1361000,1551300,2285400,2085500,2958700,2560500,2154600,1018300,2944400,3813800,5766400,15918600,36922100,5274600,5323200,4263600,6881200,2832800
2024-01-25,12841800,3342400,2254900,22540400,2413300,24605800,6005600,2924800,30256900,4102800,6913300,4229100,3254694,8311200,4838700,4274800,841,4709900,2613600,4459800,3034800,2534600,8035690,5859200,18441900,926500,9204900,8776700,4136000,5167100,24207000,4373000,1411300,2568700,2202600,903900,3308900,566700,2387500,2869800,1965600,10440900,1523300,996700,10241404,4055300,8019700,13387100,40956000,3353500,2548100,2790000,1074100,15389952,16893140,1992200,1961000,15888730,10969300,282500,173249600,2597500,6278800,20343700,3013800,10498200,8803000,13127900,48655300,13316000,5533100,1055700,7366100,15444200,4823600,5575200,2939500,2347400,3798600,1635700,2444900,2148200,3982100,1546300,2197700,1893900,1020500,2754500,1434500,3488300,9677700,47637000,3591300,3221500,2124000,4835300,3916100
2024-01-26,6568000,1390100,1610200,19202600,3511600,36744500,8196100,3322500,22825700,2944900,5902500,3139500,3192701,6624200,3009300,2761100,733,6917600,2336100,2778000,2891100,2410400,7043530,4822300,18594700,1983700,9662000,3534200,2343100,6010700,32652400,4548400,893600,2763100,2272300,1054100,2678800,413500,2708400,2476400,1081900,11618200,1385200,2244200,5997962,4371100,3667400,27024400,70017700,3446700,1972800,1830900,1054300,17771282,15915900,1670500,1556600,13492490,10197200,321200,134991900,3537400,4064000,13544600,3699800,13267900,5119600,10461500,41378200,14441600,7097400,1675600,6398400,3835700,7899100,5289300,2611900,2475700,10955800,1888500,1669500,2499700,1542800,2595600,2218900,3083300,827100,3576000,1378000,3700900,33917500,27397200,5075500,2512100,2543600,3828900,3254600
2024-01-29,10163100,2427100,2204300,12002400,1650900,19832000,5632300,2328800,17302700,2700200,9279800,4743000,3269013,3057400,2056500,5619500,962,4050400,2112000,2422100,3570200,3529200,8485230,5945600,20167900,2608100,5595300,15243400,4655200,3443300,26528300,2909500,629800,2401600,1075000,1738200,4326000,531900,5862000,2757500,3077900,3225600,1057800,1448100,10677004,3224200,7188100,53740000,58088600,3510400,2934300,947300,730300,10683819,9666140,4990200,5137300,7247790,7677100,316400,226045800,1665500,3723200,10107700,2673100,8953600,4214700,9031900,30547500,9381100,6249100,1377700,9918700,2785700,5827500,14380900,1813500,1534800,7615500,1394700,1927800,2380400,1553000,2279400,1883400,12405500,1125300,2193900,2758800,2873900,10409400,15866100,4173900,2219300,2065000,4135300,2099600
2024-01-30,22516400,6547900,2892500,19395300,1987400,31869100,5929900,3663900,35419800,3617200,12424800,7080300,7598132,7944200,2639300,2184900,1084,5755500,3464100,2866000,4103700,6326600,10608650,7715700,21170700,2835900,13842900,12937100,6052700,3602500,15052100,4923000,647400,2610200,1402900,1212400,4522700,888800,4672900,4764600,6944000,9485500,1383300,3744100,13403165,3681100,8067700,74998000,55888700,5457500,2854800,1226200,2361300,29437690,23129480,3770100,2678700,8513340,10001400,398000,144225300,4602000,3957100,17733300,2650600,10013700,3518100,7717800,34829000,30607500,10725100,903500,9267700,5434800,11777500,7646500,2709700,1394900,11611000,2629500,3498900,2310000,1902700,1377100,6402300,4891900,947700,7527800,1959800,9390100,7991600,34371300,6264700,6203400,4009000,4833100,5461200
2024-01-31,25269100,5680100,3737000,14413700,12581700,29470800,6556000,4197900,32956700,4992900,8314500,6812000,8702170,11215300,2310300,2510500,1064,10045800,3101600,2633200,5578200,4367700,14837160,6458000,30685300,2466400,21586700,17782600,5677700,5151200,27232300,12590800,1422600,5099100,2804300,1252000,7575900,943000,6527100,5751500,3957400,14411500,2385900,3064900,12976205,3397700,11579800,45268500,67106200,4007600,3043200,2719600,1723500,23137395,26236760,4225700,3572800,15699860,15986300,896100,197527700,5000000,5841300,19151000,3495600,12047600,6316800,13596100,57978900,22224800,7507400,996200,9331300,26642900,14655700,11410500,3109200,2281700,14076900,8242000,3693300,3798900,1394100,1761800,6843700,4140500,1121700,5901900,3297400,4774100,10581600,34753400,8966100,14624000,4326600,6014500,5733400
2024-02-01,27075000,3301500,4992700,18051700,6980400,38297200,11324300,4733800,32717300,3769600,11511800,3813800,5532976,7699800,8838500,7611700,2053,7867500,2381300,3156700,5405800,5511800,10428210,4747500,38217400,1669500,12939500,10565400,5642400,5302100,29155600,5141000,1932300,1901000,1705000,3655100,7985900,819300,8099000,4806100,7492000,14175900,2511400,1856900,7012923,4112700,6237300,33917900,56456200,4101100,2551300,1311600,1353500,23388816,25535400,6361900,2972600,14740770,7117600,563100,119634700,2819400,9419800,15401200,3733700,8951200,7651200,18007300,61629200,12340500,10093700,1183800,10835900,9930200,7049400,9696000,3220600,2020400,7681900,5124600,2663700,3820100,2467300,1623100,7027500,3185500,1576300,5766700,2890300,4870500,10043300,21060300,5855400,7031000,4784200,9860000,3447200
2024-02-02,22938800,2813600,4570100,17677200,4615500,52712700,7484500,5744000,41476600,4605100,5617200,5661500,8693427,8178700,5256800,6717300,3528,6263500,2612700,2127100,5785300,8316100,14589380,5674100,118084700,4639400,13804100,11146200,7450900,5750000,25168000,5553100,2191200,2392300,3076800,2221100,7050500,1299000,5955900,4410000,3279400,13577700,2769600,5264700,13679885,5316300,9763800,21413000,63875600,2748400,2660900,1000400,1517900,26836576,24600840,7729900,3008100,9870630,9141800,468700,131497100,3202900,6010600,18460100,5867600,6783300,6070700,11798300,36485600,12210500,15653500,1336700,8811600,10577900,5983200,10550300,3441900,3344500,7142400,1865700,2821400,3353900,1542300,1264600,7069300,4085700,1629700,3508800,2723000,5734100,9778400,32589900,6629500,11981100,5724800,6217700,7018700
2024-02-05,16606500,2884700,5702100,14663600,7243800,23037300,7574400,4445300,31582200,9137200,6678700,6487500,3720488,5046900,3271600,18156000,2803,4632400,3901500,1394100,5398400,4557800,15151110,7004200,80879700,1119800,8968200,6330300,5059500,6373400,19601400,3701000,1780000,2019300,3306700,1879100,4361500,751000,5416300,4066800,2366100,3468900,1680600,1888300,6298443,9520100,6405800,29092900,52484000,1744600,2165800,769900,1702100,18900884,20523690,7060400,7034800,16348750,11450100,1017400,128676900,2611100,3501500,26457800,3002500,9025600,5465400,11064600,27703000,19364200,7334700,1404900,8778800,10037100,5289500,7313500,2936000,1647500,5464400,1295600,1679900,4071200,2082200,2771800,4834500,2717700,1840700,6652800,2281100,4013500,8194000,24103300,9821100,10587800,2508600,7346000,5043600
2024-02-06,29715800,3778000,2164800,15043800,2889200,39654300,8289000,9564300,99040100,5309200,9739400,5406900,4913304,9095700,3854700,5513800,3231,5162600,2378000,2054700,4591000,8216600,10993320,7918000,40890000,1141300,9949200,10707100,5848200,7563800,17885000,3310600,1876800,1606400,2649600,1551500,8967100,1996700,14962300,6552100,4147900,7447900,1285500,2021800,9999604,7189000,9843700,26373900,153026900,2187800,2433000,2138400,1861000,37227529,73995350,3419800,3058300,7969940,9423400,992800,122777800,5578700,4314200,23176800,1935500,29994400,3592600,12996300,35474600,10912100,8998800,1038900,12119200,22494300,15713500,10290600,4367500,2197100,16502000,2112300,1479700,2847900,2278100,2073800,8336100,4805100,1489500,6316800,1640900,7622400,10333900,27505600,7301900,7220200,2868200,5566400,3587600
2024-02-07,37752200,2513300,3528400,10489600,2379400,31385600,8176500,32214700,341120300,6849300,8448300,4822800,5112993,9861200,3405300,5211000,2466,4868700,2256700,2692600,3199300,12418200,20366710,13948500,61793500,1554500,9916300,7291900,5761800,9048400,18086100,2777700,972800,2163200,3792500,1795500,7119300,1511300,6081700,10712300,3092300,5625600,899000,1766100,5982842,7884800,4082200,16773100,177729800,3636500,2577600,1138600,2427500,19524374,51866100,4324300,4880300,13108810,10941700,783500,119827500,7223600,4116400,39266600,2462200,12601100,6221700,11727300,30648100,28745300,9919200,3205500,4547600,17268800,18522800,8333200,2115200,2194700,11692900,1496800,2380300,3258400,4184400,2251900,8888000,6156300,1215400,9428600,3449600,6459000,9450700,19863400,5309500,5776600,3859200,4950400,3865800
2024-02-08,23297000,4396100,10733300,22973900,1720900,30911000,10599600,17821000,156143100,10362700,10593000,11001200,4882585,11774600,3151700,6908300,1924,5756900,1830100,1408000,4571100,10439700,16663270,5756400,46204200,1906600,13800900,8176600,11056900,6392600,15376600,8094000,1186900,5026600,3307500,2549500,9381200,1628400,3860900,6104400,3187400,12898900,2630200,2740500,7415043,6845400,5577400,10785300,172944800,1961000,1974100,1822800,2233900,24955558,53632260,5304100,5674300,31011310,6584100,871700,154722500,4049400,5107800,66425000,4244300,12772400,6488700,8013000,25589100,22931100,6454400,3030700,5732600,5952200,12935700,8824000,4644700,2297500,6017300,1786800,2319900,3036500,1750700,1849400,7436800,5681200,1666200,7340800,18285400,5468900,16579800,25812100,8552600,5789300,3851600,5247100,5005200
2024-02-09,15446600,2916000,12262000,11611000,2102500,76235100,24065300,15144900,99727200,7152300,10051200,7738500,7625708,8294200,2222600,5513700,4212,4407200,1586400,2047600,3948900,11503800,11830650,3247300,36002200,1267100,11165200,8646100,9168100,7244700,18355100,5209700,1015200,1429900,2740600,1119700,10495800,1640000,8860900,5050900,2751000,6009700,1950800,1651300,9794164,5405400,7343600,11351600,92548600,1193900,3193800,1020500,2586500,18688801,29669970,5038000,2787300,11436040,6452400,621700,164807400,4470000,7999700,55503800,7128400,10858100,5051200,12000000,30388000,15890800,9205500,2927100,4908000,6185300,22070400,21731200,10752047000,1829100,2738500,1104900,1501600,2240600,964700,7442600,3738900,4039200,1927300,4193000,6941000,4692600,31510500,18534800,5959300,8503600,1882000,4039400,3450900
2024-02-14,16255700,5028000,4734400,10280300,1043200,37596000,8598300,15057600,46804300,6703600,8372400,8963800,6783904,4706500,1877600,2630400,1251,4382500,2782400,1183000,6622400,7527600,11299600,5150000,27888900,1865700,9619100,5217000,4162300,5396400,10182500,3157400,2336600,3424100,1235800,1163700,4615600,1715800,3832600,12981800,1406800,4974600,1019600,2661700,8130723,9614900,6134900,20617100,65308000,3353400,1417600,932100,1795300,13484571,13896520,5142500,2085200,11350020,4554100,457800,94878900,3193600,2950300,26577900,4021000,13111200,3017500,5693300,18315300,6569100,5129400,1873200,3990300,7964300,6399600,10231000,6223400,1255000,6696800,1044900,2139200,1651200,7544300,5119500,2667400,1912000,1378800,7051500,6295600,2985200,10012000,12497900,4121300,6983400,5440000,4030600,1924300
2024-02-15,27820200,4689500,11090800,11384000,1821000,44655800,8008600,17881300,49860300,12861800,13211500,8366000,3311439,8124700,4621700,2788300,1872,6119600,5368100,2242800,4828100,8722200,8555040,6543800,57043500,3367200,9681700,5005000,6852000,10842800,12938200,6921200,2033300,3246100,6630400,1865700,15974700,3787100,2993700,14339600,1980100,7836000,1769100,3716600,14963286,3737700,7292500,19833100,55701300,5058600,2404300,1265700,2863800,15046568,31357920,5142400,4074400,11710820,8567600,896800,191224400,3630000,5073000,25477900,4591100,7523700,4081600,9115100,33246400,13015300,16300200,2383800,9176800,8107500,5588100,11601200,3486500,1712700,4636600,2071100,13496000,2511500,2466800,5646200,3084300,2141800,1629000,7597100,4483100,3584700,38116700,17360200,6551500,8734800,3588200,4843200,3138100
2024-02-16,20983400,5171100,5005400,13198400,2057100,66965300,9489500,11881800,55291600,6557400,8631500,7718000,9643814,4919400,6275900,4670400,4240,4702500,11251100,1616300,4547000,6719900,16027440,6076600,39418200,962200,9541100,6031200,6291500,7884800,12034900,3763700,1147400,3406600,1665500,1627900,5785400,938200,2942100,8744900,1869700,5271600,2536700,2179800,23292369,4730100,5606100,9020100,63737000,4767400,2176100,1306300,1321600,19471751,25125760,4933900,2849400,11604560,8290600,603900,108019800,6492300,3039800,21921000,6779100,7855800,2397800,13005700,37268900,13368200,9044900,2537200,8596400,4804800,14352100,10342200,9021674200,2278300,6151000,1646200,2301100,4542600,6842900,2554700,4767600,3225000,1756800,12070700,4937200,4431000,20479700,40947100,8089300,8623000,4683800,6428400,4753700
2024-02-19,9229700,4760100,3295900,7331800,1139900,14486700,9131800,8288200,28026600,3584300,5403900,5395900,4107359,3649700,2701000,1698200,10298,2522700,2096400,3755800,3915500,3983000,7688460,3546700,27822500,572100,8078500,8531700,4330900,4581600,15195400,2068400,2052100,3296100,1634700,1040200,3610300,1755900,1860700,2935100,1172200,3321300,1318100,3679700,4652042,2977000,3448100,9250100,20860100,2372600,1592600,866200,1138500,12662390,31102390,3234200,1972700,6280560,9562200,686300,76165900,3168700,9588700,11110900,3177800,5652600,3394000,3734700,12826700,24633600,4924500,932300,6747800,2992400,5571200,7637600,4465000,1566200,2846100,1364200,1102200,2104500,1899100,1513800,2297400,1747600,1989700,3560400,2262100,2216300,9529400,12571600,5437200,2751400,3363800,2780000,2039200
2024-02-20,26872100,3538300,5412200,13216400,2079800,47432000,18413200,12174800,85230500,5768700,7077900,6870400,6839063,6251700,7281800,2911100,2474,5578100,5883900,2308000,4576600,17836700,22179950,11787900,18098900,2126200,12604900,16102200,5354100,14622400,24037500,5025900,3989500,5047100,2779500,2123700,13474100,2876000,3264500,7087500,2643800,4604300,1459000,4684400,12122525,5031400,5219300,15813300,57145500,4481700,3649400,830100,1381800,37489811,60527940,5877500,3814500,10520840,6909900,802400,171174000,4513800,5725800,24679000,5151300,8212400,5719400,17427300,42375400,33097800,9490700,1458600,8319800,6371400,7374500,8575800,4825300,2257600,9960500,1905200,2287800,3161500,2526200,1736000,3951800,2995100,2076900,17984600,6852300,7712000,34748900,44417200,8149400,7148700,9125600,8284100,2872600
2024-02-21,13911900,2701100,3970000,11426800,1406700,36621400,22916100,9838000,43236100,3317900,12033500,6710400,4663969,14870700,7132000,2751400,2152,8619800,8579000,7387300,3629100,16659900,13608530,7868600,34413800,1740700,12462700,9502900,4738200,10474200,14448300,3807300,2052400,3715700,1325700,1375200,7516800,1246500,4926100,4177800,1648600,6630400,1251700,1887100,33698533,6501800,14339700,9848300,136309300,3924300,5187000,1315400,5277000,19915638,31247810,6633500,3581000,9612790,7285000,432300,305065600,5164900,6200500,18284000,6385400,4701800,9209300,7858600,20873800,10921100,9337600,1659000,4989800,11021700,9063600,12999700,5831000,2177900,6094900,1585800,3708200,2115100,2136700,2295100,2123900,4560400,3970400,5870500,3345100,8730100,15380400,20362800,7994000,13894700,5801600,23108000,2483700
2024-02-22,16110800,3692400,7225000,12953300,1530600,27702400,9899200,8299300,42741200,7385000,7762600,4162800,6034254,3524700,4481200,3674500,2043,6218900,6220300,1934200,4039100,9325400,13609180,4969700,29438000,1963900,14593000,14737900,5244500,7214200,16551800,3997800,1488500,4790000,2391400,1519200,7850400,797300,7007500,5075300,1373200,6048700,1778100,2721700,14410086,4809500,6822800,11126400,55336600,2799700,9860700,713300,2916600,40129523,23606770,6483100,3620800,14130600,6118600,1003800,224640000,3823600,3981500,14576000,7142400,6037900,17994100,9570500,32162800,9370700,9060200,1444000,6189400,6359400,8846900,17263600,3592700,2597000,6113500,1597200,2783100,2647200,2129500,1839900,8185700,4826800,1677500,9616500,5913300,7038400,17155600,35910500,9268300,6268400,6167800,12996800,2509100
